1.600000000000000000e+01,6.354104158995836638e-02
1.607407407407407263e+01,6.295848993915657832e-02
1.614814814814814881e+01,6.237993755840590127e-02
1.622222222222222143e+01,6.180536988854324482e-02
1.629629629629629761e+01,6.123477237040531734e-02
1.637037037037037024e+01,6.066813044482900763e-02
1.644444444444444287e+01,6.010542955265109344e-02
1.651851851851851904e+01,5.954665513470840804e-02
1.659259259259259167e+01,5.899179263183776389e-02
1.666666666666666785e+01,5.844082748487592488e-02
1.674074074074074048e+01,5.789374513465983529e-02
1.681481481481481310e+01,5.735053102202621045e-02
1.688888888888888928e+01,5.681117058781187668e-02
1.696296296296296191e+01,5.627564927285368113e-02
1.703703703703703809e+01,5.574395251798840850e-02
1.711111111111111072e+01,5.521606576405291983e-02
1.718518518518518334e+01,5.469197445188402062e-02
1.725925925925925952e+01,5.417166402231845396e-02
1.733333333333333215e+01,5.365511991619314330e-02
1.740740740740740833e+01,5.314232757434482479e-02
1.748148148148148096e+01,5.263327243761037333e-02
1.755555555555555713e+01,5.212793994682656668e-02
1.762962962962962976e+01,5.162631554283024504e-02
1.770370370370370239e+01,5.112838466645822783e-02
1.777777777777777857e+01,5.063413275854729279e-02
1.785185185185185119e+01,5.014354525993430789e-02
1.792592592592592737e+01,4.965660761145603702e-02
1.800000000000000000e+01,4.917330525394934121e-02
1.807407407407407263e+01,4.869362362825102597e-02
1.814814814814814881e+01,4.821754817519787600e-02
1.822222222222222143e+01,4.774506433562676622e-02
1.829629629629629761e+01,4.727615755037445355e-02
1.837037037037037024e+01,4.681081326027781292e-02
1.844444444444444287e+01,4.634901690617362902e-02
1.851851851851851904e+01,4.589075392889870042e-02
1.859259259259259167e+01,4.543600976928987428e-02
1.866666666666666785e+01,4.498476986818394224e-02
1.874074074074074048e+01,4.453701966641776533e-02
1.881481481481481666e+01,4.409274460482810742e-02
1.888888888888888928e+01,4.365193012425182956e-02
1.896296296296296191e+01,4.321456166552572337e-02
1.903703703703703809e+01,4.278062466948659437e-02
1.911111111111111072e+01,4.235010457697129665e-02
1.918518518518518334e+01,4.192298682881662880e-02
1.925925925925925952e+01,4.149925686585937551e-02
1.933333333333333215e+01,4.107890012893639781e-02
1.940740740740740833e+01,4.066190205888449427e-02
1.948148148148148096e+01,4.024824809654049818e-02
1.955555555555555713e+01,3.983792368274118034e-02
1.962962962962962976e+01,3.943091425832343649e-02
1.970370370370370239e+01,3.902720526412400970e-02
1.977777777777777857e+01,3.862678214097974710e-02
1.985185185185185119e+01,3.822963032972746117e-02
1.992592592592592382e+01,3.783573527120397129e-02
2.000000000000000000e+01,3.744508240624608991e-02
2.007407407407407263e+01,3.705765717569063644e-02
2.014814814814814881e+01,3.667344502037441639e-02
2.022222222222222143e+01,3.629243138113426997e-02
2.029629629629629761e+01,3.591460169880698883e-02
2.037037037037037024e+01,3.553994141422942010e-02
2.044444444444444287e+01,3.516843596823835544e-02
2.051851851851851904e+01,3.480007080167061423e-02
2.059259259259259167e+01,3.443483135536302975e-02
2.066666666666666430e+01,3.407270307015241445e-02
2.074074074074074048e+01,3.371367138687555304e-02
2.081481481481481666e+01,3.335772174636929266e-02
2.088888888888888928e+01,3.300483958947045271e-02
2.096296296296296191e+01,3.265501035701584565e-02
2.103703703703703809e+01,3.230821948984225617e-02
2.111111111111111072e+01,3.196445242878656612e-02
2.118518518518518334e+01,3.162369461468553244e-02
2.125925925925925952e+01,3.128593148837599536e-02
2.133333333333333215e+01,3.095114849069477772e-02
2.140740740740740833e+01,3.061933106247867117e-02
2.148148148148148096e+01,3.029046464456454368e-02
2.155555555555555713e+01,2.996453467778914526e-02
2.162962962962962976e+01,2.964152660298935080e-02
2.170370370370370239e+01,2.932142586100194154e-02
2.177777777777777857e+01,2.900421789266374034e-02
2.185185185185185119e+01,2.868988813881157354e-02
2.192592592592592382e+01,2.837842204028226401e-02
2.200000000000000000e+01,2.806980503791260337e-02
2.207407407407407263e+01,2.776402257253943531e-02
2.214814814814814881e+01,2.746106008499954454e-02
2.222222222222222143e+01,2.716090301612978861e-02
2.229629629629629761e+01,2.686353680676694528e-02
2.237037037037037024e+01,2.656894689774785476e-02
2.244444444444444287e+01,2.627711872990934339e-02
2.251851851851851904e+01,2.598803774408818199e-02
2.259259259259259167e+01,2.570168938112124199e-02
2.266666666666666430e+01,2.541805908184531157e-02
2.274074074074074048e+01,2.513713228709719971e-02
2.281481481481481666e+01,2.485889443771373969e-02
2.288888888888888928e+01,2.458333097453174743e-02
2.296296296296296191e+01,2.431042733838803885e-02
2.303703703703703809e+01,2.404016897011941947e-02
2.311111111111111072e+01,2.377254131056272604e-02
2.318518518518518334e+01,2.350752980055476407e-02
2.325925925925925952e+01,2.324511988093233561e-02
2.333333333333333215e+01,2.298529699253228087e-02
2.340740740740740478e+01,2.272804657619141577e-02
2.348148148148148096e+01,2.247335407274652849e-02
2.355555555555555713e+01,2.222120492303445577e-02
2.362962962962962976e+01,2.197158456789202741e-02
2.370370370370370239e+01,2.172447844815605239e-02
2.377777777777777857e+01,2.147987200466333277e-02
2.385185185185185119e+01,2.123775067825070528e-02
2.392592592592592382e+01,2.099809990975496851e-02
2.400000000000000000e+01,2.076090514001293838e-02
2.407407407407407618e+01,2.052615180986144122e-02
2.414814814814814525e+01,2.029382536013731725e-02
2.422222222222222143e+01,2.006391123167733381e-02
2.429629629629629761e+01,1.983639486531834153e-02
2.437037037037037024e+01,1.961126170189714593e-02
2.444444444444444287e+01,1.938849718225056987e-02
2.451851851851851904e+01,1.916808674721541539e-02
2.459259259259259167e+01,1.895001583762852618e-02
2.466666666666666430e+01,1.873426989432669734e-02
2.474074074074074048e+01,1.852083435814674134e-02
2.481481481481481666e+01,1.830969466992548797e-02
