1.000000000000000000e+01,1.671056379565110175e-02
1.008008008008008005e+01,1.669249973987586150e-02
1.016016016016016010e+01,1.667441105852016103e-02
1.024024024024024015e+01,1.665629784271357647e-02
1.032032032032032021e+01,1.663816018358568391e-02
1.040040040040040026e+01,1.661999817226606641e-02
1.048048048048048031e+01,1.660181189988431394e-02
1.056056056056056036e+01,1.658360145756998527e-02
1.064064064064064041e+01,1.656536693645267039e-02
1.072072072072072046e+01,1.654710842766195233e-02
1.080080080080080052e+01,1.652882602232741416e-02
1.088088088088088057e+01,1.651051981157862503e-02
1.096096096096096062e+01,1.649218988654516452e-02
1.104104104104104067e+01,1.647383633835662262e-02
1.112112112112112072e+01,1.645545925814257890e-02
1.120120120120120077e+01,1.643705873703260947e-02
1.128128128128128083e+01,1.641863486615629045e-02
1.136136136136136088e+01,1.640018773664320487e-02
1.144144144144144093e+01,1.638171743962293578e-02
1.152152152152152098e+01,1.636322406622505235e-02
1.160160160160160103e+01,1.634470770757914804e-02
1.168168168168168108e+01,1.632616845481479548e-02
1.176176176176176114e+01,1.630760639906157772e-02
1.184184184184184119e+01,1.628902163144907086e-02
1.192192192192192124e+01,1.627041424310685450e-02
1.200200200200200129e+01,1.625178432516451166e-02
1.208208208208208134e+01,1.623313196875162540e-02
1.216216216216216139e+01,1.621445726499776835e-02
1.224224224224224145e+01,1.619576030503252703e-02
1.232232232232232150e+01,1.617704117998546715e-02
1.240240240240240155e+01,1.615829998098618214e-02
1.248248248248248160e+01,1.613953679916425507e-02
1.256256256256256165e+01,1.612075172564925510e-02
1.264264264264264170e+01,1.610194485157076527e-02
1.272272272272272176e+01,1.608311626805836864e-02
1.280280280280280181e+01,1.606426606624164824e-02
1.288288288288288186e+01,1.604539433725017325e-02
1.296296296296296191e+01,1.602650117221353018e-02
1.304304304304304196e+01,1.600758666226129515e-02
1.312312312312312201e+01,1.598865089852305119e-02
1.320320320320320207e+01,1.596969397212838482e-02
1.328328328328328389e+01,1.595071597420686174e-02
1.336336336336336394e+01,1.593171699588807194e-02
1.344344344344344400e+01,1.591269712830158806e-02
1.352352352352352405e+01,1.589365646257699313e-02
1.360360360360360410e+01,1.587459508984387715e-02
1.368368368368368415e+01,1.585551310123180582e-02
1.376376376376376420e+01,1.583641058787035871e-02
1.384384384384384425e+01,1.581728764088912581e-02
1.392392392392392431e+01,1.579814435141768322e-02
1.400400400400400436e+01,1.577898081058561053e-02
1.408408408408408441e+01,1.575979710952248036e-02
1.416416416416416446e+01,1.574059333935788271e-02
1.424424424424424451e+01,1.572136959122139369e-02
1.432432432432432456e+01,1.570212595624259286e-02
1.440440440440440462e+01,1.568286252555106328e-02
1.448448448448448467e+01,1.566357939027638452e-02
1.456456456456456472e+01,1.564427664154812575e-02
1.464464464464464477e+01,1.562495437049588043e-02
1.472472472472472482e+01,1.560561266824921772e-02
1.480480480480480487e+01,1.558625162593772762e-02
1.488488488488488493e+01,1.556687133469098101e-02
1.496496496496496498e+01,1.554747188563856443e-02
1.504504504504504503e+01,1.552805336991005744e-02
1.512512512512512508e+01,1.550861587863503269e-02
1.520520520520520513e+01,1.548915950294307668e-02
1.528528528528528518e+01,1.546968433396376727e-02
1.536536536536536524e+01,1.545019046282668403e-02
1.544544544544544529e+01,1.543067798066140826e-02
1.552552552552552534e+01,1.541114697859752129e-02
1.560560560560560539e+01,1.539159754776459922e-02
1.568568568568568544e+01,1.537202977929222510e-02
1.576576576576576549e+01,1.535244376430997156e-02
1.584584584584584555e+01,1.533283959394742858e-02
1.592592592592592560e+01,1.531321735933417229e-02
1.600600600600600387e+01,1.529357715159977704e-02
1.608608608608608392e+01,1.527391906187383110e-02
1.616616616616616398e+01,1.525424318128590709e-02
1.624624624624624403e+01,1.523454960096559500e-02
1.632632632632632408e+01,1.521483841204246228e-02
1.640640640640640413e+01,1.519510970564609542e-02
1.648648648648648773e+01,1.517536357290608096e-02
1.656656656656656779e+01,1.515560010495197937e-02
1.664664664664664784e+01,1.513581939291338413e-02
1.672672672672672789e+01,1.511602152791988000e-02
1.680680680680680794e+01,1.509620660110103443e-02
1.688688688688688799e+01,1.507637470358643914e-02
1.696696696696696804e+01,1.505652592650565981e-02
1.704704704704704810e+01,1.503666036098828991e-02
1.712712712712712815e+01,1.501677809816390381e-02
1.720720720720720820e+01,1.499687922916208109e-02
1.728728728728728825e+01,1.497696384511239959e-02
1.736736736736736830e+01,1.495703203714444061e-02
1.744744744744744835e+01,1.493708389638778895e-02
1.752752752752752841e+01,1.491711951397202245e-02
1.760760760760760846e+01,1.489713898102671373e-02
1.768768768768768851e+01,1.487714238868144412e-02
1.776776776776776856e+01,1.485712982806580533e-02
1.784784784784784861e+01,1.483710139030936827e-02
1.792792792792792866e+01,1.481705716654170904e-02
1.800800800800800872e+01,1.479699724789241416e-02
1.808808808808808877e+01,1.477692172549106148e-02
1.816816816816816882e+01,1.475683069046723056e-02
1.824824824824824887e+01,1.473672423395050619e-02
1.832832832832832892e+01,1.471660244707045581e-02
1.840840840840840897e+01,1.469646542095667287e-02
1.848848848848848903e+01,1.467631324673873000e-02
1.856856856856856908e+01,1.465614601554620679e-02
1.864864864864864913e+01,1.463596381850868627e-02
1.872872872872872918e+01,1.461576674675574804e-02
1.880880880880880923e+01,1.459555489141696819e-02
1.888888888888888928e+01,1.457532834362193497e-02
1.896896896896896934e+01,1.455508719450021062e-02
1.904904904904904939e+01,1.453483153518139726e-02
1.912912912912912944e+01,1.451456145679506059e-02
1.920920920920920949e+01,1.449427705047078366e-02
1.928928928928928954e+01,1.447397840733814778e-02
1.936936936936936959e+01,1.445366561852673079e-02
1.944944944944944965e+01,1.443333877516611748e-02
1.952952952952952970e+01,1.441299796838588221e-02
1.960960960960960975e+01,1.439264328931560283e-02
1.968968968968968980e+01,1.437227482908486932e-02
1.976976976976976985e+01,1.435189267882324912e-02
1.984984984984984990e+01,1.433149692966033222e-02
1.992992992992992995e+01,1.431108767272569124e-02
2.001001001001001001e+01,1.429066499914891271e-02
2.009009009009009006e+01,1.427022900005956926e-02
2.017017017017017011e+01,1.424977976658724742e-02
2.025025025025025016e+01,1.422931738986152328e-02
2.033033033033033021e+01,1.420884196101197469e-02
2.041041041041041026e+01,1.418835357116818817e-02
