0.1	0.014295506282227534
0.10471285480508996	0.016134785825928862
0.1096478196143185	0.01810758758120116
0.1148153621496883	0.02022413725526143
0.12022644346174129	0.022495435108052488
0.12589254117941673	0.024933307825699587
0.1318256738556407	0.027550462415924393
0.1380384264602885	0.030360541897588796
0.14454397707459277	0.033378182472821386
0.1513561248436208	0.03661907176923088
0.15848931924611134	0.04010000761861624
0.16595869074375605	0.04383895669376689
0.17378008287493754	0.047855185002516086
0.18197008586099836	0.052169137373423505
0.19054607179632474	0.05680248410722393
0.19952623149688797	0.0617785132442165
0.20892961308540398	0.06712184173408432
0.2187761623949553	0.07285850411963331
0.2290867652767773	0.07901607573174352
0.23988329190194904	0.085623532837701
0.251188643150958	0.09271157303161852
0.26302679918953814	0.10030902860347106
0.2754228703338166	0.10845926291110831
0.28840315031266056	0.11718792526445965
0.3019951720402016	0.1265348723840553
0.31622776601683794	0.1365391167587808
0.3311311214825911	0.14723975470062964
0.34673685045253166	0.1586784384184026
0.3630780547701014	0.17089769292349993
0.38018939632056115	0.1839415958987104
0.3981071705534972	0.19785504659803727
0.4168693834703354	0.2126770180515879
0.436515832240166	0.22847586483877108
0.4570881896148751	0.2452776517358196
0.4786300923226384	0.2631375724646831
0.5011872336272724	0.28210332048358533
0.5248074602497725	0.30222307876754617
0.5495408738576245	0.3235440479847581
0.5754399373371569	0.34611253097448963
0.6025595860743578	0.3699735894681974
0.6309573444801934	0.3951701841088321
0.6606934480075961	0.4217430002433185
0.6918309709189364	0.44972958459996687
0.72443596007499	0.47916362169601395
0.7585775750291838	0.5100744641639755
0.7943282347242815	0.5424857667463813
0.8317637711026711	0.5764150821024783
0.8709635899560808	0.6118724797588366
0.9120108393559097	0.6488593907013867
0.9549925860214359	0.6873678430490205
1.	0.7273783814457051
1.0471285480508996	0.768859549240107
1.096478196143185	0.8117658692674125
1.1481536214968828	0.8560363105513206
1.2022644346174132	0.9015935264323576
1.2589254117941675	0.9483410136516554
1.3182567385564075	0.9961631195393731
1.3803842646028852	1.0449227147441031
1.4454397707459272	1.0944598635486187
1.513561248436208	1.144592048913911
1.5848931924611134	1.1951114698015022
1.6595869074375604	1.2457866080307691
1.7378008287493754	1.2963612632057362
1.8197008586099834	1.3465548273798913
1.9054607179632472	1.396064631757822
1.9952623149688797	1.4445665527652454
2.0892961308540396	1.4917178279370868
2.187761623949553	1.5371607234856715
2.2908676527677736	1.5805258821811343
2.3988329190194912	1.6214357671595059
2.511886431509581	1.659513399257938
2.6302679918953813	1.6943823609042885
2.7542287033381663	1.725677261723454
2.8840315031266055	1.753049703730142
3.019951720402016	1.7761681505525746
3.1622776601683795	1.7947356465298803
3.311311214825911	1.8084822210566749
3.4673685045253166	1.8171781916798764
3.630780547701014	1.8206396863401775
3.801893963205613	1.8187221320114553
3.981071705534973	1.811337731517066
4.168693834703355	1.798444323422162
4.365158322401661	1.780052624868254
4.570881896148752	1.7562285065938046
4.786300923226383	1.727086173833262
5.011872336272722	1.69279297021228
5.248074602497725	1.6535654999266602
5.495408738576246	1.6096668830856016
5.7543993733715695	1.5614051109721407
6.025595860743578	1.5091320685761078
6.309573444801933	1.4532342692651183
6.606934480075961	1.3941362288068009
6.918309709189366	1.3322909172249968
7.2443596007499025	1.268173893018676
7.585775750291839	1.202283640419582
7.943282347242818	1.1351254164699742
8.317637711026709	1.0672134006701708
8.709635899560805	0.9990580199535309
9.120108393559097	0.9311573939681775
9.549925860214358	0.8639955148049231
10.	0.7980264728961561
10.471285480508996	0.7336750910480899
10.964781961431852	0.6713268123336005
11.481536214968829	0.6113219598815195
12.02264434617413	0.5539558140906312
12.589254117941675	0.4994709170928723
13.182567385564074	0.44805974543405935
13.803842646028853	0.39986304766960723
14.45439770745928	0.35497079694066735
15.135612484362087	0.31342544374573955
15.848931924611142	0.2752250013442899
16.595869074375614	0.24032639778499248
17.378008287493763	0.2086507686122265
18.197008586099845	0.18008873567545075
19.054607179632484	0.1545029893678994
19.952623149688808	0.1317372737058678
20.892961308540386	0.11161747847203896
21.87761623949552	0.09395805356499572
22.908676527677724	0.07856755702533555
23.9883291901949	0.06524896491792274
25.118864315095795	0.05380781557913261
26.302679918953814	0.044052167148460754
27.542287033381662	0.03579630601967985
28.84031503126606	0.028864018906177652
30.19951720402016	0.02308886358227747
31.622776601683793	0.01831655359986248
33.11311214825911	0.014405841313689221
34.673685045253166	0.011228609268486879
36.30780547701014	0.008669762375892814
38.018939632056124	0.0066284231155231774
39.810717055349734	0.0050150549614645466
41.68693834703355	0.003752893551772116
43.65158322401661	0.0027761600760830007
45.708818961487516	0.0020281845009098853
47.86300923226385	0.0014628246193904564
50.11872336272725	0.0010404274096547886
52.480746024977286	0.0007291702500431972
54.954087385762485	0.0005033142474838126
57.54399373371572	0.0003414598431004327
60.25595860743581	0.00022782782346868172
63.095734448019364	0.00014913101033917306
66.06934480075958	0.00009566614467916351
69.18309709189363	0.0000602178654986561
72.44359600749898	0.0000369298848431881
75.85775750291836	0.000022211146630937577
79.43282347242814	0.000013005718804354885
83.17637711026708	7.386341816222233e-6
87.09635899560806	4.122997850374177e-6
91.20108393559097	2.189698185876256e-6
95.49925860214358	1.145323801566118e-6
100.	5.768622631344835e-7
