  2.5  2.37751245  0.  0.
  3.  2.38980627  0.  0.
  3.5  2.31481624  0.00448731668  0.0103873135
  4.  2.18951154  0.00677749962  0.0148394136
  4.5  2.03782487  0.00955999941  0.0194816045
  5.  1.87642312  0.0127142847  0.0238573777
  5.5  1.72278857  0.016306451  0.0280925673
  6.  1.59981143  0.0203387097  0.0325381002
  6.5  1.47264993  0.0248885721  0.036652154
  7.  1.3468945  0.0298090935  0.0401497041
  7.5  1.22295749  0.035017243  0.0428245996
  8.  1.10097909  0.0408793122  0.0450072679
  8.5  0.988109589  0.0468872368  0.0463297283
  9.  0.884749889  0.0534833312  0.0473193713
  9.5  0.804302931  0.0604931295  0.0486548014
  10.  0.738616645  0.0677217364  0.0500204018
  10.5  0.666125  0.0754608691  0.0502663714
  11.  0.599391699  0.0832000017  0.0498693904
  11.5  0.538838923  0.0915846169  0.0493493563
  12.  0.484434217  0.0999692261  0.0484285138
  12.5  0.43424502  0.108999991  0.0473327035
  13.  0.389907181  0.119000006  0.0463989568
  13.5  0.348902404  0.128999996  0.0450084088
  14.  0.312663019  0.139375007  0.0435774105
  14.5  0.280115217  0.15  0.0420172825
  15.  0.25077498  0.160624993  0.0402807294
  15.5  0.224277973  0.171941173  0.0385626178
  16.  0.20065771  0.184294105  0.036980033
  16.5  0.179588854  0.196647048  0.035315618
  17.  0.160533383  0.208999991  0.0335514757
  17.5  0.14376016  0.221999979  0.0319147525
  18.  0.128547609  0.23499999  0.0302086869
  18.5  0.114851043  0.248000002  0.0284830589
  19.  0.102701932  0.26099999  0.0268052032
  19.5  0.0919069573  0.27531817  0.0253036553
  20.  0.0823143795  0.28963635  0.0238412364
  20.5  0.0734449998  0.30395453  0.0223239404
  21.  0.0657375008  0.318272686  0.020922451
  21.5  0.0588055924  0.333624983  0.0196190148
  22.  0.0527109988  0.349666643  0.018431278
  22.5  0.0470981896  0.365708351  0.0172242013
  23.  0.0420891941  0.381750011  0.0160675503
  23.5  0.0377674997  0.397791672  0.0150235968
  24.  0.033968024  0.414428568  0.0140773195
  24.5  0.0306366645  0.431214285  0.0132109674
  25.  0.0278018769  0.448000002  0.0124552409
  25.5  0.0252757315  0.464785719  0.011747799
  26.  0.0230089985  0.481571436  0.0110804764
  26.5  0.0209229998  0.498890638  0.0104382887
  27.  0.0190539658  0.518343782  0.0098765047
  27.5  0.0173445232  0.537796879  0.00932783044
  28.  0.0158059541  0.557250023  0.00880786828
  28.5  0.0144023458  0.576703167  0.00830587843
  29.  0.0131565845  0.596156263  0.00784338025
  29.5  0.012019095  0.61560936  0.00739906738
  30.  0.0109889563  0.635062504  0.0069786741
  30.5  0.0100469282  0.654515648  0.00657587172
  31.  0.00920089055  0.673968792  0.00620111309
  31.5  0.00842124037  0.693421936  0.0058394728
  32.  0.00770917535  0.712874985  0.00549567826
  32.5  0.0070626149  0.732328176  0.00517215189
  33.  0.00647335686  0.752631617  0.00487205304
  33.5  0.00592670729  0.774210548  0.0045885193
  34.  0.00543218199  0.795789528  0.00432287354
  34.5  0.00498227216  0.817368507  0.00407235236
  35.  0.00457141828  0.838947392  0.00383517944
  35.5  0.00419924641  0.860526371  0.00361356227
  36.  0.00385563541  0.882105255  0.00340107626
  36.5  0.00354343792  0.903684235  0.00320214898
  37.  0.00326198759  0.9258605  0.00302014546
  37.5  0.00300382217  0.948186111  0.00284818246
  38.  0.00276664388  0.970511627  0.00268506005
  38.5  0.00254843687  0.992837238  0.00253018302
  39.  0.00234731124  1.01516275  0.00238290294
  39.5  0.00216366118  1.03748837  0.0022447733
  40.  0.00199554581  1.05981388  0.00211490715
  40.5  0.00183975836  1.08213949  0.00199087518
  41.  0.00169514399  1.10478258  0.00187276555
  41.5  0.00156101526  1.12869558  0.00176191103
  42.  0.0014403424  1.15260868  0.00166015115
  42.5  0.00132782187  1.17652178  0.00156221135
  43.  0.00122300221  1.20043478  0.00146813439
  43.5  0.00112685759  1.22560005  0.00138107672
  44.  0.0010407588  1.25159998  0.00130261369
  44.5  0.000959968893  1.27759991  0.00122645617
  45.  0.000884188048  1.30359993  0.00115262748
  45.5  0.000817640044  1.32959995  0.00108713416
  46.  0.000755473913  1.35559998  0.00102412042
  46.5  0.000697140465  1.3816  0.000963169265
  47.  0.000644743792  1.40760002  0.000907541375
  47.5  0.000596159371  1.43359995  0.000854654044
  48.  0.000550585275  1.45959997  0.000803634252
  48.5  0.000510402722  1.485818  0.000758365554
  49.  0.000472430082  1.51218176  0.000714400152
  49.5  0.000436497357  1.53854542  0.000671571008
  50.  0.000404999999  1.56490898  0.000633788136
  50.5  0.000375123636  1.59127274  0.000596924014
  51.  0.000347800466  1.6176363  0.000562614659
  51.5  0.000322585489  1.64399986  0.0005303305
  52.  0.00029843935  1.67036362  0.000498502232
  52.5  0.000277156621  1.69672718  0.000470259172
  53.  0.000256972096  1.72309093  0.000442786289
  53.5  0.000238434892  1.7494545  0.000417130994
  54.  0.000221238923  1.77645168  0.000393020257
  54.5  0.000204674114  1.80387096  0.000369205691
  55.  0.000190326929  1.83129025  0.000348543848
  55.5  0.000176360089  1.85870972  0.000327802211
  56.  0.000163705015  1.886129  0.000308768776
  56.5  0.000151706699  1.91354828  0.000290298093
  57.  0.000140693504  1.94096756  0.000273081527
  57.5  0.000130539891  1.96838703  0.000256953029
  58.  0.000121008721  1.9958065  0.000241509992
  58.5  0.000112292575  2.02322578  0.000227193233
  59.  0.000103893377  2.05064507  0.000213048441
  59.5  9.65239233E-05  2.07806454  0.000200582942
  60.  8.93220931E-05  2.10571423  0.000188086802
