0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000111e-01 3.612660600000000555e-02
4.000000000000000222e-01 1.314709280000000147e-01
5.999999999999999778e-01 2.791365799999999675e-01
8.000000000000000444e-01 4.666452440000000146e-01
1.000000000000000000e+00 6.791136680000000592e-01
1.199999999999999956e+00 9.027753679999999115e-01
1.399999999999999911e+00 1.126754608000000157e+00
1.600000000000000089e+00 1.341488919999999974e+00
1.800000000000000044e+00 1.540802200000000122e+00
2.000000000000000000e+00 1.720534680000000094e+00
2.200000000000000178e+00 1.878353520000000110e+00
2.399999999999999911e+00 2.012951000000000157e+00
2.600000000000000089e+00 2.125637600000000127e+00
2.799999999999999822e+00 2.216104040000000275e+00
3.000000000000000000e+00 2.286089760000000304e+00
3.200000000000000178e+00 2.337232200000000315e+00
3.399999999999999911e+00 2.370796600000000254e+00
3.600000000000000089e+00 2.390132079999999881e+00
3.799999999999999822e+00 2.395483399999999818e+00
4.000000000000000000e+00 2.389058480000000095e+00
4.200000000000000178e+00 2.372442400000000173e+00
4.400000000000000355e+00 2.347092600000000306e+00
4.599999999999999645e+00 2.314333960000000356e+00
4.799999999999999822e+00 2.274740000000000428e+00
5.000000000000000000e+00 2.231234280000000236e+00
5.200000000000000178e+00 2.182902520000000290e+00
5.400000000000000355e+00 2.131199599999999972e+00
5.599999999999999645e+00 2.076858120000000252e+00
5.799999999999999822e+00 2.019861200000000245e+00
6.000000000000000000e+00 1.962739279999999864e+00
6.200000000000000178e+00 1.904003760000000156e+00
6.400000000000000355e+00 1.844731839999999901e+00
6.599999999999999645e+00 1.785283440000000166e+00
6.799999999999999822e+00 1.725300360000000088e+00
7.000000000000000000e+00 1.667045248000000202e+00
7.200000000000000178e+00 1.608741736000000255e+00
7.400000000000000355e+00 1.551244064000000034e+00
7.599999999999999645e+00 1.494709504000000022e+00
7.799999999999999822e+00 1.438612464000000202e+00
8.000000000000000000e+00 1.385020504000000097e+00
8.199999999999999289e+00 1.331413423999999956e+00
8.400000000000000355e+00 1.280442688000000162e+00
8.599999999999999645e+00 1.230226943999999989e+00
8.800000000000000711e+00 1.181449848000000191e+00
9.000000000000000000e+00 1.134132336000000185e+00
9.199999999999999289e+00 1.088290984000000128e+00
9.400000000000000355e+00 1.043930471999999998e+00
9.599999999999999645e+00 1.000455496000000055e+00
9.800000000000000711e+00 9.596367599999999776e-01
1.000000000000000000e+01 9.196796000000000415e-01
1.019999999999999929e+01 8.811591120000000776e-01
1.040000000000000036e+01 8.440502720000001569e-01
1.059999999999999964e+01 8.077799480000000809e-01
1.080000000000000071e+01 7.739605560000001327e-01
1.100000000000000000e+01 7.409184640000000543e-01
1.119999999999999929e+01 7.091675440000000386e-01
1.140000000000000036e+01 6.786729720000000965e-01
1.159999999999999964e+01 6.489011680000000837e-01
1.180000000000000071e+01 6.213091400000000375e-01
1.200000000000000000e+01 5.943666400000000571e-01
1.219999999999999929e+01 5.685341800000001111e-01
1.240000000000000036e+01 5.437748600000000820e-01
1.259999999999999964e+01 5.196042760000000316e-01
1.280000000000000071e+01 4.973281000000000507e-01
1.300000000000000000e+01 4.755680919999999978e-01
1.319999999999999929e+01 4.547360880000000383e-01
1.340000000000000036e+01 4.347971239999999793e-01
1.359999999999999964e+01 4.153192280000000403e-01
1.380000000000000071e+01 3.974627320000000408e-01
1.400000000000000000e+01 3.800013000000000418e-01
1.419999999999999929e+01 3.633012400000000253e-01
1.440000000000000036e+01 3.473317160000000126e-01
1.459999999999999964e+01 3.317120960000000118e-01
1.480000000000000071e+01 3.174660320000000646e-01
1.500000000000000000e+01 3.035128640000000488e-01
1.519999999999999929e+01 2.901764840000000678e-01
1.540000000000000036e+01 2.774307560000000006e-01
1.559999999999999964e+01 2.649434760000000111e-01
1.580000000000000071e+01 2.536114440000000192e-01
1.600000000000000000e+01 2.424902559999999874e-01
1.619999999999999929e+01 2.318643720000000130e-01
1.639999999999999858e+01 2.214374680000000262e-01
1.660000000000000142e+01 2.120130240000000221e-01
1.680000000000000071e+01 2.027468719999999947e-01
1.700000000000000000e+01 1.938945199999999869e-01
1.719999999999999929e+01 1.854377240000000260e-01
1.739999999999999858e+01 1.773588440000000155e-01
1.760000000000000142e+01 1.696410032000000012e-01
1.780000000000000071e+01 1.622680992000000155e-01
1.800000000000000000e+01 1.552245824000000329e-01
1.819999999999999929e+01 1.484957920000000153e-01
1.839999999999999858e+01 1.420673928000000252e-01
1.860000000000000142e+01 1.359259192000000227e-01
1.880000000000000071e+01 1.300584904000000042e-01
1.900000000000000000e+01 1.244525480000000101e-01
1.919999999999999929e+01 1.189151016000000033e-01
1.939999999999999858e+01 1.139786360000000082e-01
1.960000000000000142e+01 1.090884967999999899e-01
1.980000000000000071e+01 1.044156960000000162e-01
2.000000000000000000e+01 9.995026000000001298e-02
2.019999999999999929e+01 9.552784880000000922e-02
2.039999999999999858e+01 9.160461040000000832e-02
2.060000000000000142e+01 8.770669840000000494e-02
2.080000000000000071e+01 8.398109759999999868e-02
2.100000000000000000e+01 8.041994160000001668e-02
2.119999999999999929e+01 7.688355200000000778e-02
2.139999999999999858e+01 7.376145960000000945e-02
2.160000000000000142e+01 7.065022320000000078e-02
2.180000000000000071e+01 6.767557680000001186e-02
2.200000000000000000e+01 6.483133439999999581e-02
2.219999999999999929e+01 6.199918520000000099e-02
2.239999999999999858e+01 5.951071600000001210e-02
2.260000000000000142e+01 5.702334560000000413e-02
2.280000000000000071e+01 5.464435360000000075e-02
2.300000000000000000e+01 5.236886120000000533e-02
2.319999999999999929e+01 5.009686720000000593e-02
2.339999999999999858e+01 4.810991400000000362e-02
2.360000000000000142e+01 4.611777999999999711e-02
2.380000000000000071e+01 4.421173640000000682e-02
2.400000000000000000e+01 4.238792880000000207e-02
2.419999999999999929e+01 4.056199519999999920e-02
2.439999999999999858e+01 3.897246880000000691e-02
2.460000000000000142e+01 3.737394800000000405e-02
2.480000000000000071e+01 3.584392320000000243e-02
2.500000000000000000e+01 3.437933640000000179e-02
2.519999999999999929e+01 3.290911200000000425e-02
2.539999999999999858e+01 3.163498800000000277e-02
2.560000000000000142e+01 3.034979920000000289e-02
2.580000000000000071e+01 2.911919120000000180e-02
2.600000000000000000e+01 2.794074440000000534e-02
2.619999999999999929e+01 2.675465360000000084e-02
2.639999999999999858e+01 2.573125760000000151e-02
2.660000000000000142e+01 2.469591960000000475e-02
2.680000000000000071e+01 2.370414640000000073e-02
2.700000000000000000e+01 2.275403640000000019e-02
2.719999999999999929e+01 2.179528719999999919e-02
2.739999999999999858e+01 2.097158000000000008e-02
2.760000000000000142e+01 2.013583280000000308e-02
2.780000000000000071e+01 1.933493320000000126e-02
2.800000000000000000e+01 1.856736688000000177e-02
2.819999999999999929e+01 1.779087144000000148e-02
2.839999999999999858e+01 1.712650576000000063e-02
2.860000000000000142e+01 1.645051088000000147e-02
2.880000000000000071e+01 1.580244400000000229e-02
2.900000000000000000e+01 1.518109448000000070e-02
2.919999999999999929e+01 1.455098208000000191e-02
2.939999999999999858e+01 1.401402136000000007e-02
2.960000000000000142e+01 1.346614303999999970e-02
2.980000000000000071e+01 1.294068592000000018e-02
3.000000000000000000e+01 1.243669656000000179e-02
3.019999999999999929e+01 1.192437936000000087e-02
3.039999999999999858e+01 1.148948368000000074e-02
3.060000000000000142e+01 1.104455584000000115e-02
3.080000000000000071e+01 1.061766479999999915e-02
3.100000000000000000e+01 1.020805095999999940e-02
3.119999999999999929e+01 9.790709439999999847e-03
3.139999999999999858e+01 9.437766400000002082e-03
3.160000000000000142e+01 9.075728000000001655e-03
3.180000000000000071e+01 8.728230800000000289e-03
3.200000000000000000e+01 8.394665440000000783e-03
3.220000000000000284e+01 8.074449759999999601e-03
3.239999999999999858e+01 7.767026440000000635e-03
3.260000000000000142e+01 7.471859360000001130e-03
3.279999999999999716e+01 7.170058760000000420e-03
3.300000000000000000e+01 6.916277760000000621e-03
3.320000000000000284e+01 6.654907280000001320e-03
3.339999999999999858e+01 6.403880720000001275e-03
3.360000000000000142e+01 6.162770840000000687e-03
3.379999999999999716e+01 5.915718840000000478e-03
3.400000000000000000e+01 5.708680600000000036e-03
3.420000000000000284e+01 5.494932440000000091e-03
3.439999999999999858e+01 5.289566760000000319e-03
3.460000000000000142e+01 5.092239320000000596e-03
3.479999999999999716e+01 4.902620679999999780e-03
3.500000000000000000e+01 4.720396519999999624e-03
3.520000000000000284e+01 4.545264960000000749e-03
3.539999999999999858e+01 4.376938200000000424e-03
3.560000000000000142e+01 4.215139600000000764e-03
3.579999999999999716e+01 4.059604240000000419e-03
3.600000000000000000e+01 3.910078960000000492e-03
3.620000000000000284e+01 3.766320680000000403e-03
3.639999999999999858e+01 3.628096440000000335e-03
3.660000000000000142e+01 3.495184680000000457e-03
3.679999999999999716e+01 3.367370880000000559e-03
3.700000000000000000e+01 3.244451319999999781e-03
3.720000000000000284e+01 3.126229319999999923e-03
3.739999999999999858e+01 3.012517600000000351e-03
3.760000000000000142e+01 2.903136600000000376e-03
3.779999999999999716e+01 2.797912520000000146e-03
3.800000000000000000e+01 2.696681280000000000e-03
3.820000000000000284e+01 2.599284160000000544e-03
3.839999999999999858e+01 2.498591960000000160e-03
3.860000000000000142e+01 2.415390120000000286e-03
3.879999999999999716e+01 2.328608399999999943e-03
3.900000000000000000e+01 2.245089880000000412e-03
3.920000000000000284e+01 2.164706440000000159e-03
3.939999999999999858e+01 2.081455960000000351e-03
3.960000000000000142e+01 2.012856176000000098e-03
3.979999999999999716e+01 1.941157960000000062e-03
4.000000000000000000e+01 1.872131591999999988e-03
