  1.79733002  3.62854  0.  0.
  1.99667001  3.95649  0.  0.
  2.1960001  4.23299  0.  0.
  2.39532995  4.46092  0.  0.
  2.59467006  4.64426  0.  0.
  2.79399991  4.78746  0.  0.
  2.99333  4.89504  0.  0.
  3.19267011  4.9714  0.  0.
  3.39199996  5.02058  0.00406755544  0.0204214875
  3.59133005  5.04631  0.00488605052  0.0246565256
  3.79066992  5.05188  0.00575633906  0.0290803342
  3.99000001  5.04021  0.00672409087  0.0338908301
  4.1893301  5.01386  0.00778869539  0.0390514283
  4.38866997  4.97507  0.00889202058  0.0442384248
  4.58799982  4.92577  0.0100879982  0.0496911589
  4.78733015  4.86762  0.0112839796  0.0549261246
  4.98667002  4.80207  0.0126214504  0.0606090884
  5.18599987  4.73036  0.0140096411  0.0662706459
  5.3853302  4.65357  0.0153978348  0.071654902
  5.58467007  4.57262  0.0169892743  0.0776854956
  5.78399992  4.48832  0.0185967728  0.0834682675
  5.98332977  4.40135  0.0202042714  0.0889260698
  6.18267012  4.31231  0.0219872683  0.0948159171
  6.38199997  4.22172  0.0238097161  0.100517955
  6.58132982  4.13004  0.0256321609  0.10586185
  6.78067017  4.03764  0.0275303423  0.111157611
  6.98000002  3.94488  0.0296012998  0.116773575
  7.17932987  3.85205  0.0316722602  0.12200313
  7.37867022  3.7594  0.0337433308  0.126854678
  7.57800007  3.66715  0.0359317303  0.131767045
  7.77732992  3.57551  0.0382687032  0.136830131
  7.97666979  3.48465  0.0406057894  0.141496964
  8.17599964  3.3947  0.0429427594  0.145777785
  8.37532997  3.30579  0.0452957064  0.149738093
  8.57466984  3.21804  0.0478404701  0.153952546
  8.77400017  3.13154  0.0503851116  0.157782992
  8.97332954  3.04636  0.0531094253  0.161790429
  9.17267036  2.96258  0.0559041023  0.165620375
  9.37199974  2.88026  0.0586986184  0.169067283
  9.57133007  2.79943  0.0614931524  0.172145776
  9.77066994  2.72014  0.0642878175  0.174871864
  9.97000027  2.64242  0.0672573864  0.177722263
  10.1693001  2.5663  0.070342201  0.18051919
  10.3687  2.49178  0.0734285712  0.182967845
  10.5679998  2.41889  0.0765133858  0.185077464
  10.7672997  2.34763  0.0795982063  0.186867137
  10.9666996  2.278  0.0826845706  0.188355452
  11.1660004  2.21  0.0859836996  0.190023976
  11.3653002  2.14362  0.0893257976  0.191480566
  11.5647001  2.07886  0.0926695824  0.192647088
  11.7639999  2.01571  0.0960116863  0.193531716
  11.9632998  1.95415  0.0993537903  0.194152209
  12.1626997  1.89416  0.102697575  0.194525639
  12.3620005  1.83573  0.106239998  0.195027952
  12.5613003  1.77884  0.110225999  0.196074417
  12.7607002  1.72346  0.114214003  0.196843266
  12.96  1.66958  0.118199992  0.197344343
  13.1592999  1.61716  0.122185993  0.197594301
  13.3586998  1.56619  0.126173997  0.197612452
  13.5579996  1.51664  0.130159998  0.197405859
  13.7573004  1.46849  0.134217632  0.19709725
  13.9567003  1.42169  0.13845489  0.196839933
  14.1560001  1.37624  0.142690015  0.196375706
  14.3552999  1.3321  0.146925139  0.195718978
  14.5546999  1.28923  0.151162374  0.194883067
  14.7539997  1.24763  0.155397487  0.193878566
  14.9533005  1.20725  0.159632635  0.192716499
  15.1527004  1.16807  0.163869882  0.191411493
  15.3520002  1.13006  0.168284702  0.190171811
  15.5513  1.09319  0.173208582  0.18934989
  15.7507  1.05743  0.178134942  0.188365232
  15.9499998  1.02276  0.18305881  0.187225229
  16.1492996  0.989153  0.18798269  0.185943642
  16.3486996  0.956575  0.19290905  0.184531974
  16.5480003  0.925003  0.197832942  0.182996065
  16.7472992  0.894409  0.202756786  0.181347495
  16.9466991  0.864768  0.207683134  0.179597728
  17.1459999  0.836053  0.212795997  0.177908731
  17.3453007  0.80824  0.21797781  0.176178385
  17.5447006  0.781304  0.223162222  0.174357537
  17.7439995  0.75522  0.228343987  0.172449946
  17.9433002  0.729965  0.233525801  0.170465661
  18.1427002  0.705514  0.238710189  0.16841338
  18.3419991  0.681846  0.243891954  0.166296754
  18.5412998  0.658936  0.249073792  0.164123688
  18.7406998  0.636764  0.25425818  0.161902456
